id,title,brand,custom_label_0,custom_label_1,sale_price
100811,Fita Aveludada Princess - 38mm x 9m,Princess Ribbon,,,35.44 BRL
99432,Flor de Poliéster Princess - 10 unidades,Princess Ribbon,,,9.01 BRL
101077,Fio de Malha - Círculo Premium - 25mm x 140m,Círculo,,TOPO_BUSCA,23.16 BRL
101264,"Condor Bandeja para Limpeza de Pincéis - 16,6cm x 8,5cm - 585",Condor,,,26.77 BRL
110244,Fio de Malha - Círculo Premium - 25mm x 140m,Círculo,,TOPO_BUSCA,23.16 BRL
101651,"Furador de tecido - 12cm x 1,8cm - Cru",Roma Aviamentos,,,11.29 BRL
96632,Fecho para Bolsa - 30mm x 40mm - Dourado,Roma Aviamentos,,,7.41 BRL
101691,"Trader Guipir Poliéster - 15mm x 13,7m - GL957183",Trader,,,34.96 BRL
101698,"Trader Guipir Poliéster - 15mm x 13,7m - GL957183",Trader,,,34.96 BRL
100285,Aplique Flor - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
101203,Viés Gravata - Zanotti - 12mm x 50mts,Zanotti,,TOPO_BUSCA,60.09 BRL
101114,Aplique Coração Veludo Onça - Princess - 50 unidades - 16mm,Princess Ribbon,,,18.13 BRL
101378,Mini Prendedor - 10mm x 35mm - Cru,Roma Aviamentos,,,22.47 BRL
100910,Fita Xadrez Princess - 38mm x 9m,Princess Ribbon,,,35.44 BRL
101153,Aplique Estrela Veludo - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
101692,"Trader Guipir Poliéster - 15mm x 13,7m - GL957183",Trader,,,34.96 BRL
102314,Fita Trabalhada Princess - 38mm x 9m,Princess Ribbon,,,37.31 BRL
102390,Marilda Bordado Natal - 55mm x 10m - Vermelho 216.09 - MOD.31,Marilda,NATAL,,33.87 BRL
101807,Pingente Bolinha Veludo - 17mm x 16mm - 100 unidades,Roma Aviamentos,,TOPO_BUSCA,54.34 BRL
101796,Pingente Pérola - 17mm x 12mm - 100 unidades,Roma Aviamentos,,,63.07 BRL
102465,"Tecido Peripan - Frutas - 1m x 1,50m - D:9017 E368",Peripan,,,25.35 BRL
99399,Botão com pé encapado - 50 unidades - 22mm - Animal Print,Roma Aviamentos,,,27.62 BRL
101038,Fita Xadrez - Princess - 38mm x 9m - Multicor,Princess Ribbon,,,44.94 BRL
101671,"Trader Guipir Poliéster - 22mm x 13,7m - SO10298",Trader,,,34.96 BRL
101532,Entremeio Metal Patinha e Coração - 12mm x 34mm - Níquel,Roma Aviamentos,,,56.43 BRL
101254,"Cordão com Tassel - 1,5m - 20 unidades",Roma Aviamentos,,,51.21 BRL
101761,"Trader Passa Fita Algodão - 22mm x 13,7m - Branco - 1648",Trader,,,52.44 BRL
99426,Pingente Metal - Sortido - Dourado,Roma Aviamentos,,,81.51 BRL
101364,Sinimbu Fita Jeans Pespontada - 22mm x 10m - Rose Violet C16 - 1862/22,Sinimbu,,,16.39 BRL
97693,Argola de Madeira - 50 unidades - 50mm,Roma Aviamentos,,,48.07 BRL
99069,Pérola com furo - 100 gramas - Laranja,Roma Aviamentos,,,8.26 BRL
100462,"Aplique Flor Poá Princess 16mm 20 Unidades Aplique para Laços, Tiaras e Artesanato",Princess Ribbon,,,7.41 BRL
101690,"Trader Guipir Poliéster - 15mm x 13,7m - GL957183",Trader,,,34.96 BRL
102600,Fita Estampada Princess - 38mm x 9m,Princess Ribbon,,,35.09 BRL
102392,Marilda Bordado Natal - 55mm x 10m - Vermelho 216.09 - MOD.49,Marilda,NATAL,,32.23 BRL
96933,Aplique Coração - Princess - 200 unidades - 15mm x 17mm,Princess Ribbon,,,67.93 BRL
99741,"Trader Guipir Poliéster - 40mm x 13,7m - 112509",Trader,,,63.92 BRL
99052,Bola Passante em Madeira 15mm - 100 unidades,Roma Aviamentos,,,39.97 BRL
99580,"Trader Guipir Poliéster - 42mm x 13,7m - 07666",Trader,,,62.27 BRL
99082,Passamanaria Metalizada - 50mm x 15y,Roma Aviamentos,,,29.26 BRL
99060,Pérola com furo - 100 gramas - Turquesa - 6mm,Roma Aviamentos,,,11.50 BRL
99447,Flor de Poliéster Princess - 10 unidades,Princess Ribbon,,,9.01 BRL
100266,Mini Chapéu de Palha Boneca - 4cm x 12cm,Roma Aviamentos,,,5.70 BRL
101739,Pompom Tassel 80mm em poliester - 50 unidades,Roma Aviamentos,,,169.29 BRL
100335,"Aplique Flor Poá Princess 16mm 200 Unidades Flor Decorativa para Laços, Tiaras, Artesanato",Princess Ribbon,,,67.93 BRL
101213,Fio com Miçanga - Pérola - 8mm - Lilás Mesclado - 089361,Roma Aviamentos,,,11.78 BRL
108732,Argola para chaveiro articulada - 100 unidades - Dourado,Roma Aviamentos,,,118.09 BRL
100278,Aplique Flor Veludo - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
114851,Franja Poliéster - 20cm x 15y,Roma Aviamentos,,,120.18 BRL
100276,Aplique Flor Veludo - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
100270,Aplique Flor Veludo - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
108719,Cartela Meia Pérola Adesiva - 6mm - 260 unidades,Roma Aviamentos,,,3.66 BRL
99326,Franja Poliéster 10cm x 15y,Roma Aviamentos,,TOPO_BUSCA,56.43 BRL
110220,Fio de Malha - Círculo Premium - 25mm x 140m,Círculo,,TOPO_BUSCA,23.16 BRL
99333,Franja Poliéster 10cm x 15y,Roma Aviamentos,,TOPO_BUSCA,56.43 BRL
100367,Aplique Estrela Xadrez - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
102055,Franja Poliéster 10cm x 15y,Roma Aviamentos,,TOPO_BUSCA,56.43 BRL
102061,Franja Poliéster - 15cm x 15y,Roma Aviamentos,,TOPO_BUSCA,93.53 BRL
102398,Enfeite Halloween - 25 unidades - 13mm x 48mm - Sortido - 7310,Roma Aviamentos,HALLOWEEN,,5.36 BRL
96309,Aplique Folha Metal - 28mm x 30mm - Níquel,Roma Aviamentos,,,9.35 BRL
101745,Pompom Tassel 80mm em poliester - 10 unidades,Roma Aviamentos,,,38.76 BRL
100122,Aplique Flor Pied Poule - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
101017,Fita Xadrez Princess - 10mm x 9m,Princess Ribbon,,,15.99 BRL
100673,"Aplique folhas para artesanto com arame - 10,5cm x 3cm - 200 unidades",Roma Aviamentos,,,30.31 BRL
100322,"Trader Bordado Inglês - 60mm x 13,7m - 103473",Trader,,TOPO_BUSCA,28.41 BRL
100324,"Trader Bordado Inglês - 60mm x 13,7m - 103473",Trader,,TOPO_BUSCA,28.41 BRL
100075,Aplique Coração Pied Poule - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
100901,Fita Xadrez Princess - 10mm x 9m,Princess Ribbon,,,15.99 BRL
101806,Pingente Bolinha Veludo - 17mm x 16mm - 100 unidades,Roma Aviamentos,,TOPO_BUSCA,54.34 BRL
102243,Aplique Flor Organza Princess - 35mm x 35mm - 50 unidades,Princess Ribbon,,,82.56 BRL
99271,Pérola Acrílico com furo - 100 gramas - Salmon S55,Roma Aviamentos,,,11.46 BRL
102299,Fita Estampada Princess - 38mm x 9m,Princess Ribbon,,,35.09 BRL
101794,Pingente Pérola - 17mm x 12mm - 100 unidades,Roma Aviamentos,,,63.07 BRL
103174,"Tecido Peripan - Boy and Girl - 1m x 1,50m - D:9017 E366",Peripan,,,25.35 BRL
101073,Fio de Malha - Círculo Premium - 25mm x 140m,Círculo,,TOPO_BUSCA,23.16 BRL
100061,Pompom Tassel 80mm em poliester - 50 unidades,Roma Aviamentos,,,169.29 BRL
110233,Fio de Malha - Círculo Premium - 25mm x 140m,Círculo,,TOPO_BUSCA,23.16 BRL
102308,Fita Borboleta Princess - 38mm x 9m,Princess Ribbon,,,35.09 BRL
101124,Aplique Estrela Veludo - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
102445,Franja Poliéster - 20cm x 15y,Roma Aviamentos,,,103.98 BRL
100474,Aplique Estrela Xadrez - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
102796,Fita Trabalhada Princess - 38mm x 9m,Princess Ribbon,,,37.31 BRL
101271,Fiorella Entretela Colante 70TC - 90cm x 50m - Branco - 089534,Fiorella,,,320.10 BRL
100924,Pingente Bolinha Onça - 20mm - 50 unidades,Roma Aviamentos,,,34.49 BRL
101914,"Agulha de Crochê Tunisiano Bambu - Círculo - 29,8cm - 1 unidade - 363332",Círculo,,,5.46 BRL
100066,Pompom Tassel 80mm em poliester - 50 unidades,Roma Aviamentos,,,169.29 BRL
102194,Aplique Flor Tecido com Fita - 15cm - 10 unidades,Roma Aviamentos,,,35.44 BRL
101738,Pompom Tassel 80mm em poliester - 50 unidades,Roma Aviamentos,,,169.29 BRL
102332,Manta Pérola - 40cm x 24cm,Roma Aviamentos,,,72.11 BRL
114847,Franja Poliéster - 20cm x 15y,Roma Aviamentos,,,120.18 BRL
102196,Aplique Flor Tecido com Fita - 15cm - 10 unidades,Roma Aviamentos,,,35.44 BRL
99971,Pérola com Furo - 500 gramas - Amarelo Ouro A09,Roma Aviamentos,,,78.38 BRL
100653,Cartela de Cores Sanding,Sanding,,,113.91 BRL
101047,Lápis Mágico Giz Panda - 10mm x 17cm - 2 unidade,Roma Aviamentos,,,7.98 BRL
102496,"Tecido Peripan - Fundo do Mar - 1m x 1,50m - D:9003 E323",Peripan,,,25.35 BRL
101701,"Trader Guipir Poliéster - 15mm x 13,7m - GL957183",Trader,,,34.96 BRL
102094,Aplique Silicone - Patos - 20 unidades - 090571,Roma Aviamentos,,,12.07 BRL
100479,Aplique Estrela Xadrez - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
101656,"Tesoura de Costura Profissional Alfaiate Corte Preciso - 19,6cm",Roma Aviamentos,,,13.59 BRL
102400,Enfeite Halloween - 25 unidades - 13mm x 48mm - Roxo 131 - 7310,Roma Aviamentos,HALLOWEEN,,5.03 BRL
100426,Tira de couro sintético para bolsa - 10m - Caramelo 79,Roma Aviamentos,,,27.69 BRL
101024,Guipir Poliéster - 60mm x 15y - Bem Branco,Roma Aviamentos,,,39.08 BRL
100562,Kit Amigurumi - Coleção Fazendinha - Coelhinha - Círculo - 430226.02,Círculo,,,39.33 BRL
102292,Aplique Flor Tecido - 15cm - 10 unidades,Roma Aviamentos,,,39.19 BRL
100624,Cordão São Francisco - Poliéster - 3mm x 10m,Roma Aviamentos,,,10.35 BRL
101231,Cartela Meia Pérola Adesiva - 6mm - 260 unidades,Roma Aviamentos,,,3.66 BRL
102607,Fita Natal Princess - 25mm x 10y - Merry Christmas,Princess Ribbon,NATAL,,27.17 BRL
98652,Miçangão 6/0 - Com Furo - 4mm - Laranja 9,Roma Aviamentos,,,4.56 BRL
100478,Aplique Estrela Xadrez - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
101351,Elo plástico - 25mm x 27mm - Verde Mesclado,Roma Aviamentos,,,23.93 BRL
101908,"Agulha de Crochê Tunisiano Bambu - Círculo - 29,8cm - 1 unidade - 363332",Círculo,,,5.36 BRL
102610,Fita Natal Princess - 25mm x 10y - Merry Christmas,Princess Ribbon,NATAL,,27.17 BRL
101236,Cartela Meia Pérola Adesiva - 6mm - 260 unidades,Roma Aviamentos,,,3.66 BRL
99847,"Trader Guipir Poliéster - 25mm x 13,7m - GL500247",Trader,,,38.79 BRL
96593,Tiara &quot;quase&quot; Inquebrável - Princess - 6 unidades - 14cm,Princess Ribbon,,,6.84 BRL
99622,"Trader Guipir Poliéster - 22mm x 13,7m - SO10272",Trader,,,41.52 BRL
101234,Cartela Meia Pérola Adesiva - 6mm - 260 unidades,Roma Aviamentos,,,3.66 BRL
101887,Trader Cordão Trançado Metalizado - 20mm x 20m - Prata - 0017,Trader,,,42.61 BRL
101652,"Furador de tecido - 12cm x 1,8cm - Cru",Roma Aviamentos,,,151.53 BRL
102382,"Fita Natal Princess - 65mm x 2,5m - Estrelas",Princess Ribbon,NATAL,,18.29 BRL
101529,Aplique Suspiro Princess - 15mm - Sortido,Princess Ribbon,,,6.69 BRL
100722,"Enfeite Pompom em cartela - 2,5cm - 20 unidades",Roma Aviamentos,,,19.27 BRL
102280,Confete Paete Tartaruga - 100gr - 8mm x 7mm - Multicor Claro,Roma Aviamentos,,,12.44 BRL
102596,Mini Prendedor de Bolo - 10 unidades - 35mm x 10mm - Sortido,Roma Aviamentos,,,5.75 BRL
100071,Aplique Coração Pied Poule - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
100073,Aplique Coração Pied Poule - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
100369,Aplique Estrela Xadrez - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
101143,Aplique Estrela - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
101697,"Trader Guipir Poliéster - 15mm x 13,7m - GL957183",Trader,,,34.96 BRL
101641,Régua Modelista Quadriculada - 55cm x 5cm - Transparente,Roma Aviamentos,,,13.59 BRL
114845,Franja Poliéster - 15cm x 15y,Roma Aviamentos,,TOPO_BUSCA,93.53 BRL
100843,"Guipir Poliéster - 3,5cm x 15y",Roma Aviamentos,,,36.58 BRL
101891,"Trader Bordado Algodão - 11,5cm x 13,7m - Branco - 4186",Trader,,TOPO_BUSCA,206.48 BRL
101538,Argola para chaveiro articulada - 20 unidades - Sortido,Roma Aviamentos,,,38.76 BRL
100769,Mini Chapéu Veludo - Princess - 33mm x 80mm - 1 unidade,Princess Ribbon,,,5.70 BRL
102413,Franja Poliéster - 15cm x 15y,Roma Aviamentos,,TOPO_BUSCA,93.53 BRL
100549,"Cordão com Ponteira - 6mm x 1,5m - 20 unidades",Roma Aviamentos,,,80.83 BRL
101252,"Cordão com Tassel - 1,5m - 20 unidades",Roma Aviamentos,,,51.21 BRL
100463,"Aplique Flor Poá Princess 16mm 20 Unidades Aplique para Laços, Tiaras e Artesanato",Princess Ribbon,,,7.41 BRL
100136,Fio de Seda Rabo de Rato - 1mm x 91m,Roma Aviamentos,,,17.24 BRL
102548,"Tecido Círculo - Natal - 1m x 1,50m - 440612.2646",Círculo,NATAL,,32.67 BRL
102808,Fita Trabalhada Princess - 10mm x 9m,Princess Ribbon,,,21.76 BRL
102494,"Tecido Peripan - Frutas - 1m x 1,50m - D:9017 E370",Peripan,,,25.35 BRL
102092,Fita de Couro Sintético - 15mm x 25y,Roma Aviamentos,,,50.16 BRL
102290,Aplique Flor Tecido - 15cm - 10 unidades,Roma Aviamentos,,,39.19 BRL
102800,Fita Trabalhada Princess - 10mm x 9m,Princess Ribbon,,,21.76 BRL
101996,Pompom Pelúcia - 70mm - 50 unidades,Roma Aviamentos,,,83.50 BRL
108808,Fio de Seda Rabo de Rato - 1mm x 91m,Roma Aviamentos,,,17.24 BRL
100083,Aplique Estrela Pied Poule - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
102431,Aplique Florzinha Princess - 35mm x 35mm,Princess Ribbon,,,19.38 BRL
102801,Fita Trabalhada Princess - 10mm x 9m,Princess Ribbon,,,21.76 BRL
102810,Fita Trabalhada Princess - 10mm x 9m,Princess Ribbon,,,21.76 BRL
101191,Fio com Miçanga - Pérola - 8mm - Pink - 089368,Roma Aviamentos,,,13.55 BRL
101902,Gancho Anzol para Brinco - 20mm x 19mm - Dourado,Roma Aviamentos,,,5.70 BRL
99318,Pérola Acrílico com furo - 100 gramas - Amarelo Flúor S41,Roma Aviamentos,,,11.46 BRL
100676,"Aplique folhas para artesanto com arame - 10,5cm x 3cm - 20 unidades",Roma Aviamentos,,,3.99 BRL
100931,Pingente Metal Gato Princess - 33mm x 11mm - Níquel,Princess Ribbon,,,19.27 BRL
99048,Bola Passante em Madeira 15mm - 100 unidades,Roma Aviamentos,,,39.97 BRL
99577,"Trader Guipir Poliéster - 42mm x 13,7m - 07666",Trader,,,62.27 BRL
101042,Cola Silicone Líquida - Círculo - 100g,Círculo,,,10.38 BRL
99582,"Trader Guipir Poliéster - 42mm x 13,7m - 07666",Trader,,,62.27 BRL
99584,"Trader Guipir Poliéster - 42mm x 13,7m - 07666",Trader,,,62.27 BRL
102345,Passamanaria Tule Pedras - 98mm x 10y,Roma Aviamentos,,,378.29 BRL
100275,Aplique Flor Veludo - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
100277,Aplique Flor Veludo - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
100271,Aplique Flor Veludo - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
100273,Aplique Flor Veludo - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
96270,Mosquetão - 20 unidades - Dourado Claro,Roma Aviamentos,,,34.09 BRL
95274,Enfeite borboleta acrílico - 500 gramas - 13mm x 17mm,Roma Aviamentos,,,52.41 BRL
101919,"Agulha de Crochê Tunisiano Bambu - Círculo - 29,8cm - 1 unidade - 363332",Círculo,,,8.20 BRL
102189,Aplique Flor Tecido - 15cm - 10 unidades,Roma Aviamentos,,,44.32 BRL
102492,"Tecido Peripan - Natal - 1m x 1,50m - D:9001 E151",Peripan,NATAL,,25.35 BRL
100824,Base de Bolsa Couro Sintético Retangular - 14cm x 32cm - Caramelo 04,Roma Aviamentos,,,20.80 BRL
101224,Cartela Meia Pérola Adesiva - 4mm - 442 unidades,Roma Aviamentos,,,3.45 BRL
102105,Caixa Organizadora Retangular com 10 Divisórias Transparente Organizadora para Acessórios,Roma Aviamentos,,,4.18 BRL
100481,Aplique Flor Xadrez - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
101371,Pérola Acrílico com furo - 100 gramas - Sortido,Roma Aviamentos,,,11.46 BRL
102550,"Tecido Círculo - Natal - 1m x 1,50m - 423084.2516",Círculo,NATAL,,32.67 BRL
101401,Pingente Metal Folha Princess - 16mm x 8mm - Prata,Princess Ribbon,,,55.39 BRL
102120,"Franja de poliéster - 55mm x 13,7m",Roma Aviamentos,,,26.13 BRL
101648,Porta Alfinete Magnético - 8cm x 7cm - Sortido,Roma Aviamentos,,,10.97 BRL
96707,Aplique Frutas - Princess - 50 unidades - Sortido,Princess Ribbon,,,65.64 BRL
101451,"Trader Bordado Inglês - 62mm x 13,7m - TL863915",Trader,,,61.18 BRL
101333,Corrente de Alumínio - 5mm - Ouro Velho,Roma Aviamentos,,,25.68 BRL
99694,"Trader Guipir Poliéster - 35mm x 13,7m - SO10409",Trader,,,59.55 BRL
100484,Aplique Flor Xadrez - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
101349,Elo plástico - 25mm x 27mm - Verde Mesclado,Roma Aviamentos,,,23.93 BRL
102262,Bastão de Cola Quente Grossa B101 Princess - 1Kg - 27cm x 11mm,Princess Ribbon,,,60.40 BRL
101461,"Trader Bordado Inglês - 62mm x 13,7m - TL863915",Trader,,,61.18 BRL
102097,Alça de Bolsa Metal - 15cm x 13cm - 2 unidades - Níquel,Roma Aviamentos,,,44.94 BRL
99328,Franja Poliéster 10cm x 15y,Roma Aviamentos,,TOPO_BUSCA,56.43 BRL
99691,"Trader Guipir Poliéster - 35mm x 13,7m - SO10409",Trader,,,59.55 BRL
100476,Aplique Estrela Xadrez - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
102805,Fita Trabalhada Princess - 10mm x 9m,Princess Ribbon,,,21.76 BRL
101539,Argola para chaveiro articulada - 20 unidades - Sortido,Roma Aviamentos,,,38.76 BRL
101457,"Trader Bordado Inglês - 62mm x 13,7m - TL863915",Trader,,,61.18 BRL
101901,Gancho Anzol para Brinco - 20mm x 19mm - Dourado,Roma Aviamentos,,,5.70 BRL
99859,"Trader Guipir Poliéster - 25mm x 13,7m - GL500247",Trader,,,33.86 BRL
99618,"Trader Guipir Poliéster - 22mm x 13,7m - SO10272",Trader,,,41.52 BRL
102806,Fita Trabalhada Princess - 10mm x 9m,Princess Ribbon,,,21.76 BRL
101455,"Trader Bordado Inglês - 62mm x 13,7m - TL863915",Trader,,,61.18 BRL
102282,Confete Paete Peixe - 100gr - 8mm x 5mm - Multicor Claro,Roma Aviamentos,,,15.54 BRL
101459,"Trader Bordado Inglês - 62mm x 13,7m - TL863915",Trader,,,61.18 BRL
102443,Franja Poliéster - 20cm x 15y,Roma Aviamentos,,,128.54 BRL
102457,Franja Poliéster - 20cm x 15y,Roma Aviamentos,,,103.98 BRL
101647,Hot Fix Tape - 50cm x 100m - Branco,Roma Aviamentos,,,267.52 BRL
101318,Corrente de Alumínio - 3mm - Onix,Roma Aviamentos,,,13.57 BRL
99329,Franja Poliéster 10cm x 15y,Roma Aviamentos,,TOPO_BUSCA,56.43 BRL
99880,"Alça de Bolsa corrente com Mosquetão - 1,20m",Roma Aviamentos,,,25.60 BRL
102455,Franja Poliéster - 20cm x 15y,Roma Aviamentos,,,103.98 BRL
102599,Fita Estampada Princess - 38mm x 9m,Princess Ribbon,,,35.09 BRL
101396,Fita Bicolor Princess - 38mm x 9m,Princess Ribbon,,,40.86 BRL
97406,Fita Florida Princess - 38mm x 9m,Princess Ribbon,,,49.74 BRL
101854,Fio Amigurumi Brilho Círculo 149m Linha de Crochê com Efeito Brilhante,Círculo,,,13.11 BRL
102267,Passamanaria Metalizada - 13mm x 15y - Dourado,Roma Aviamentos,,,15.15 BRL
101592,"Trader Bordado Inglês - 62mm x 13,7m - 103495",Trader,,,28.41 BRL
100450,Aplique Flor - Princess - 20 unidades - 16mm,Princess Ribbon,,,8.55 BRL
101584,"Trader Bordado Inglês - 62mm x 13,7m - 103495",Trader,,,28.41 BRL
102202,"Fita Poá Princess 38mm x 9m Fita Decorativa para Laços, Tiaras e Artesanatos",Princess Ribbon,,,43.89 BRL
102335,Passamanaria Tule Pedras - 70mm x 10y,Roma Aviamentos,,,190.19 BRL
101336,Corrente de Alumínio - 12mm - Dourado,Roma Aviamentos,,,19.95 BRL
101135,Aplique Estrela - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
115857,Fio Amigurumi Brilho Círculo 149m Linha de Crochê com Efeito Brilhante,Círculo,,,13.11 BRL
102476,"Tecido Peripan - Ursos - 1m x 1,50m - D:9017 E274",Peripan,,,25.35 BRL
102790,Fita Trabalhada Princess - 38mm x 9m,Princess Ribbon,,,37.31 BRL
100852,"Guipir Poliéster - 5,5cm x 15y",Roma Aviamentos,,,36.58 BRL
99339,Franja Poliéster 10cm x 15y,Roma Aviamentos,,TOPO_BUSCA,56.43 BRL
101043,Cola Silicone Líquida - Círculo - 50g,Círculo,,,6.01 BRL
101893,"Trader Bordado Algodão - 55mm x 13,7m - Branco - M0025",Trader,,,54.52 BRL
110223,Fio de Malha - Círculo Premium - 25mm x 140m,Círculo,,TOPO_BUSCA,23.16 BRL
102536,"Tecido Peripan - Esportes - 1m x 1,50m - D:9017 E336",Peripan,,,25.35 BRL
98983,Rebite com Pérola - 1000 unidades - Dourado,Roma Aviamentos,,,54.34 BRL
99341,Franja Poliéster 10cm x 15y,Roma Aviamentos,,TOPO_BUSCA,56.43 BRL
101668,"Trader Guipir Poliéster - 22mm x 13,7m - SO10298",Trader,,,34.96 BRL
100477,Aplique Estrela Xadrez - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
102186,Aplique Flor Tecido - 15cm - 10 unidades,Roma Aviamentos,,,44.32 BRL
101736,Pompom Tassel 80mm em poliester - 50 unidades,Roma Aviamentos,,,169.29 BRL
99875,"Alça de Bolsa corrente com Mosquetão - 1,20m",Roma Aviamentos,,,25.60 BRL
102803,Fita Trabalhada Princess - 10mm x 9m,Princess Ribbon,,,21.76 BRL
110241,Fio de Malha - Círculo Premium - 25mm x 140m,Círculo,,TOPO_BUSCA,23.16 BRL
102427,Fita Natal Princess - 38mm x 10y - Elementos Natalinos,Princess Ribbon,NATAL,,22.99 BRL
101067,Fio de Malha - Círculo Premium - 25mm x 140m,Círculo,,TOPO_BUSCA,23.16 BRL
99877,"Alça de Bolsa corrente com Mosquetão - 1,20m",Roma Aviamentos,,,25.60 BRL
100424,Tira de couro sintético para bolsa - 10m - Caramelo 79,Roma Aviamentos,,,16.72 BRL
101399,Pingente Metal Folha Princess - 16mm x 8mm - Dourado,Princess Ribbon,,,13.68 BRL
101394,Fita Bicolor Princess - 38mm x 9m,Princess Ribbon,,,40.86 BRL
102604,Fita Trabalhada Princess - 38mm x 9m,Princess Ribbon,,,32.87 BRL
102264,Viseira de Praia Feminina Grande - 12cm - Cru,Roma Aviamentos,,,18.29 BRL
101857,"Alça de Bolsa com Corrente e Mosquetão - 1,22m",Roma Aviamentos,,,19.86 BRL
101339,Corrente de Alumínio - 12mm - Níquel,Roma Aviamentos,,,19.12 BRL
102545,"Tecido Círculo - Natal - 60cm x 1,50m - 440639.2669",Círculo,NATAL,,32.67 BRL
114843,Franja Poliéster - 15cm x 15y,Roma Aviamentos,,TOPO_BUSCA,93.53 BRL
101188,Fio com Miçanga - Cubo - 5mm - Multicor - 089381,Roma Aviamentos,,,13.55 BRL
101885,Trader Cordão Trançado Metalizado - 35mm x 20m - Dourado/Prata - 1359,Trader,,,69.92 BRL
114842,Franja Poliéster - 15cm x 15y,Roma Aviamentos,,TOPO_BUSCA,93.53 BRL
101588,"Trader Bordado Inglês - 62mm x 13,7m - 103495",Trader,,,28.41 BRL
102317,Fita Trabalhada Princess - 38mm x 9m,Princess Ribbon,,,40.76 BRL
100366,Aplique Estrela Xadrez - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
102601,Fita Estampada Princess - 38mm x 9m,Princess Ribbon,,,35.09 BRL
101448,"Trader Bordado Inglês - 62mm x 13,7m - TL863915",Trader,,,61.18 BRL
101462,"Trader Bordado Inglês - 62mm x 13,7m - TL863915",Trader,,,61.18 BRL
100480,Aplique Estrela Xadrez - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
97472,Fita Trabalhada Princess - 38mm x 10m,Princess Ribbon,,,37.31 BRL
101452,"Trader Bordado Inglês - 62mm x 13,7m - TL863915",Trader,,,61.18 BRL
100287,Aplique Flor - Princess - 200 unidades - 16mm,Princess Ribbon,,,67.93 BRL
101094,Pompom Pelúcia - 70mm - 50 unidades,Roma Aviamentos,,,83.50 BRL
101666,"Trader Guipir Poliéster - 22mm x 13,7m - SO10298",Trader,,,34.96 BRL
100794,Zíper Metal com Cursor de Strass 28mm Preto 10 Unidades Zíper Decorativo para Bolsas e Roupas ZMD3,Roma Aviamentos,,TOPO_BUSCA,16.39 BRL
115863,Fio Amigurumi Brilho Círculo 149m Linha de Crochê com Efeito Brilhante,Círculo,,,13.11 BRL
100701,"Enfeite Pompom em cartela - 2,5cm - 20 unidades",Roma Aviamentos,,,19.27 BRL
101573,Aplique Búzios - 500 gramas - Cru,Roma Aviamentos,,,78.38 BRL
101273,Corrente de Alumínio - 6mm - Dourado,Roma Aviamentos,,,24.51 BRL
101766,Rabo de Pelúcia - Princess - 20mm x 10m,Princess Ribbon,,,66.36 BRL
101673,"Trader Guipir Poliéster - 22mm x 13,7m - SO10298",Trader,,,34.96 BRL
101680,"Trader Guipir Poliéster - 22mm x 13,7m - SO10298",Trader,,,34.96 BRL
100587,Argola Articulada - 20 unidades - Níquel,Roma Aviamentos,,,47.88 BRL
101173,Aplique Estrela - Princess - 20 unidades - 16mm,Princess Ribbon,,,7.41 BRL
101487,Pingente Bolinha Xadrez - 15mm,Roma Aviamentos,,,38.56 BRL
101345,Corrente de Alumínio - 12mm - Níquel,Roma Aviamentos,,,60.09 BRL
101080,Fio de Malha - Círculo Premium - 25mm x 140m,Círculo,,TOPO_BUSCA,23.16 BRL
